x_raw,x_float,y_hw_raw,y_hw_float,y_ref,err
5517312,0.657715,4240952,0.505561,0.505561,3.347667e-07
5521408,0.658203,4248018,0.506403,0.506403,3.393443e-07
5525504,0.658691,4255080,0.507245,0.507245,3.500280e-07
5529600,0.659180,4262138,0.508086,0.508086,3.676208e-07
5533696,0.659668,4269192,0.508927,0.508927,3.929250e-07
5537792,0.660156,4276242,0.509768,0.509767,4.267426e-07
5541888,0.660645,4283288,0.510608,0.510607,4.698750e-07
5545984,0.661133,4290329,0.511447,0.511447,4.039140e-07
5550080,0.661621,4297367,0.512286,0.512286,4.680786e-07
5554176,0.662109,4304400,0.513124,0.513124,4.247503e-07
5558272,0.662598,4311429,0.513962,0.513962,3.939381e-07
5562368,0.663086,4318454,0.514800,0.514799,3.764410e-07
5566464,0.663574,4325475,0.515637,0.515636,3.730577e-07
5570560,0.664062,4332492,0.516473,0.516473,3.845864e-07
5574656,0.664551,4339505,0.517309,0.517309,4.118250e-07
5578752,0.665039,4346513,0.518145,0.518144,3.363612e-07
5582848,0.665527,4353518,0.518980,0.518979,3.974105e-07
5586944,0.666016,4360518,0.519814,0.519814,3.573506e-07
5591040,0.666504,4367514,0.520648,0.520648,3.361867e-07
5595136,0.666992,4374506,0.521482,0.521481,3.347142e-07
5599232,0.667480,4381494,0.522315,0.522314,3.537279e-07
5603328,0.667969,4388478,0.523147,0.523147,3.940222e-07
5607424,0.668457,4395458,0.523979,0.523979,4.563912e-07
5611520,0.668945,4402433,0.524811,0.524810,4.224189e-07
5615616,0.669434,4409405,0.525642,0.525642,5.313171e-07
5619712,0.669922,4416372,0.526473,0.526472,5.454595e-07
5623808,0.670410,4423335,0.527303,0.527302,5.848476e-07
5627904,0.670898,4430294,0.528132,0.528132,6.502729e-07
5632000,0.671387,4437249,0.528961,0.528961,7.425265e-07
5636096,0.671875,4444192,0.529789,0.529789,9.127532e-08
5640192,0.672363,4451138,0.530617,0.530617,6.220308e-08
5644288,0.672852,4458080,0.531445,0.531445,3.932179e-09
5648384,0.673340,4465018,0.532272,0.532272,8.432654e-08
5652480,0.673828,4471951,0.533098,0.533098,8.415248e-08
5656576,0.674316,4478880,0.533924,0.533924,1.155431e-07
5660672,0.674805,4485805,0.534750,0.534749,1.792861e-07
5664768,0.675293,4492725,0.535575,0.535574,1.569595e-07
5668864,0.675781,4499641,0.536399,0.536399,1.685591e-07
5672960,0.676270,4506553,0.537223,0.537223,2.148714e-07
5677056,0.676758,4513460,0.538046,0.538046,1.774728e-07
5681152,0.677246,4520363,0.538869,0.538869,1.763578e-07
5685248,0.677734,4527261,0.539692,0.539691,9.310187e-08
5689344,0.678223,4534155,0.540513,0.540513,4.769866e-08
5693440,0.678711,4541045,0.541335,0.541335,4.093196e-08
5697536,0.679199,4547931,0.542156,0.542156,7.358506e-08
5701632,0.679688,4554812,0.542976,0.542976,2.723150e-08
5705728,0.680176,4561689,0.543796,0.543796,2.186289e-08
5709824,0.680664,4568561,0.544615,0.544615,6.094824e-08
5713920,0.681152,4575429,0.545434,0.545434,1.012113e-07
5718016,0.681641,4582293,0.546252,0.546252,9.814532e-08
5722112,0.682129,4589153,0.547070,0.547070,5.097009e-08
5726208,0.682617,4596008,0.547887,0.547887,7.811500e-08
5730304,0.683105,4602859,0.548704,0.548704,5.959143e-08
5734400,0.683594,4609705,0.549520,0.549520,1.138298e-07
5738496,0.684082,4616547,0.550335,0.550335,1.208425e-07
5742592,0.684570,4623385,0.551150,0.551151,7.985163e-08
5746688,0.685059,4630218,0.551965,0.551965,1.092892e-07
5750784,0.685547,4637047,0.552779,0.552779,8.916894e-08
5754880,0.686035,4643872,0.553593,0.553593,1.871463e-08
5758976,0.686523,4650692,0.554406,0.554406,1.635967e-08
5763072,0.687012,4657508,0.555218,0.555218,3.788057e-08
5767168,0.687500,4664320,0.556030,0.556030,1.447809e-07
5771264,0.687988,4671127,0.556842,0.556842,1.859065e-07
5775360,0.688477,4677930,0.557653,0.557652,2.812403e-07
5779456,0.688965,4684728,0.558463,0.558463,3.123464e-07
5783552,0.689453,4691522,0.559273,0.559273,3.992069e-07
5787648,0.689941,4698311,0.560082,0.560082,4.233849e-07
5791744,0.690430,4705095,0.560891,0.560891,3.856521e-07
5795840,0.690918,4711875,0.561699,0.561699,4.059890e-07
5799936,0.691406,4718650,0.562507,0.562507,3.659573e-07
5804032,0.691895,4725421,0.563314,0.563314,3.855365e-07
5808128,0.692383,4732188,0.564121,0.564120,4.654962e-07
5812224,0.692871,4738949,0.564927,0.564926,3.681872e-07
5816320,0.693359,4745707,0.565732,0.565732,4.520060e-07
5820416,0.693848,4752459,0.566537,0.566537,3.600931e-07
5824512,0.694336,4759207,0.567342,0.567341,3.316347e-07
5828608,0.694824,4765951,0.568146,0.568145,3.673979e-07
5832704,0.695312,4772690,0.568949,0.568949,3.489402e-07
5836800,0.695801,4779424,0.569752,0.569751,2.770277e-07
5840896,0.696289,4786154,0.570554,0.570554,2.716353e-07
5844992,0.696777,4792880,0.571356,0.571355,3.335282e-07
5849088,0.697266,4799601,0.572157,0.572157,3.442617e-07
5853184,0.697754,4806317,0.572958,0.572957,3.045997e-07
5857280,0.698242,4813029,0.573758,0.573757,3.345153e-07
5861376,0.698730,4819736,0.574557,0.574557,3.155621e-07
5865472,0.699219,4826438,0.575356,0.575356,2.485027e-07
5869568,0.699707,4833137,0.576155,0.576154,3.725176e-07
5873664,0.700195,4839830,0.576953,0.576952,3.307404e-07
5877760,0.700684,4846519,0.577750,0.577750,3.623507e-07
5881856,0.701172,4853204,0.578547,0.578547,4.681088e-07
5885952,0.701660,4859884,0.579343,0.579343,5.295654e-07
5890048,0.702148,4866559,0.580139,0.580138,5.474799e-07
5894144,0.702637,4873230,0.580934,0.580934,6.418204e-07
5898240,0.703125,4879888,0.581728,0.581728,2.595385e-07
5902336,0.703613,4886549,0.582522,0.582522,2.484903e-07
5906432,0.704102,4893206,0.583316,0.583316,1.587427e-07
5910528,0.704590,4899858,0.584109,0.584109,1.087483e-07
5914624,0.705078,4906505,0.584901,0.584901,9.775102e-08
5918720,0.705566,4913147,0.585693,0.585693,1.249951e-07
5922816,0.706055,4919785,0.586484,0.586484,7.051603e-08
5926912,0.706543,4926418,0.587275,0.587275,5.276862e-08
5931008,0.707031,4933046,0.588065,0.588065,7.099878e-08
5935104,0.707520,4939669,0.588854,0.588855,1.244530e-07
5939200,0.708008,4946288,0.589643,0.589644,9.316888e-08
5943296,0.708496,4952902,0.590432,0.590432,9.560336e-08
5947392,0.708984,4959511,0.591220,0.591220,1.310045e-07
5951488,0.709473,4966115,0.592007,0.592007,1.986208e-07
5955584,0.709961,4972715,0.592794,0.592794,1.784923e-07
5959680,0.710449,4979310,0.593580,0.593580,1.890778e-07
5963776,0.710938,4985900,0.594366,0.594366,2.296277e-07
5967872,0.711426,4992485,0.595151,0.595151,2.993926e-07
5971968,0.711914,4999066,0.595935,0.595935,2.784146e-07
5976064,0.712402,5005642,0.596719,0.596719,2.851548e-07
5980160,0.712891,5012213,0.597502,0.597503,3.188657e-07
5984256,0.713379,5018779,0.598285,0.598285,3.788001e-07
5988352,0.713867,5025341,0.599067,0.599068,3.450022e-07
5992448,0.714355,5031898,0.599849,0.599849,3.359353e-07
5996544,0.714844,5038450,0.600630,0.600630,3.508541e-07
6000640,0.715332,5044997,0.601411,0.601411,3.890135e-07
6004736,0.715820,5051540,0.602190,0.602191,3.304601e-07
6008832,0.716309,5058078,0.602970,0.602970,2.936592e-07
6012928,0.716797,5064611,0.603749,0.603749,2.778676e-07
6017024,0.717285,5071139,0.604527,0.604527,2.823426e-07
6021120,0.717773,5077663,0.605305,0.605305,1.871329e-07
6025216,0.718262,5084182,0.606082,0.606082,1.107060e-07
6029312,0.718750,5090696,0.606858,0.606858,5.232087e-08
6033408,0.719238,5097205,0.607634,0.607634,1.123709e-08
6037504,0.719727,5103710,0.608410,0.608410,1.324946e-07
6041600,0.720215,5110209,0.609184,0.609184,1.411951e-07
6045696,0.720703,5116703,0.609959,0.609958,1.348124e-07
6049792,0.721191,5123193,0.610732,0.610732,2.332942e-07
6053888,0.721680,5129677,0.611505,0.611505,1.989595e-07
6057984,0.722168,5136157,0.612278,0.612277,2.709643e-07
6062080,0.722656,5142632,0.613050,0.613049,3.308357e-07
6066176,0.723145,5149101,0.613821,0.613820,2.601006e-07
6070272,0.723633,5155566,0.614591,0.614591,2.979131e-07
6074368,0.724121,5162026,0.615361,0.615361,3.257987e-07
6078464,0.724609,5168480,0.616131,0.616131,2.252827e-07
6082560,0.725098,5174930,0.616900,0.616899,2.355174e-07
6086656,0.725586,5181375,0.617668,0.617668,2.380269e-07
6090752,0.726074,5187815,0.618436,0.618436,2.335437e-07
6094848,0.726562,5194250,0.619203,0.619203,2.228001e-07
6098944,0.727051,5200680,0.619969,0.619969,2.065277e-07
6103040,0.727539,5207105,0.620735,0.620735,1.854574e-07
6107136,0.728027,5213525,0.621501,0.621500,1.603198e-07
6111232,0.728516,5219940,0.622265,0.622265,1.318447e-07
6115328,0.729004,5226351,0.623030,0.623029,2.199707e-07
6119424,0.729492,5232756,0.623793,0.623793,1.870080e-07
6123520,0.729980,5239156,0.624556,0.624556,1.528942e-07
6127616,0.730469,5245552,0.625319,0.625318,2.375661e-07
6131712,0.730957,5251942,0.626080,0.626080,2.033322e-07
6135808,0.731445,5258327,0.626841,0.626841,1.701283e-07
6139904,0.731934,5264708,0.627602,0.627602,2.578895e-07
6144000,0.732422,5271083,0.628362,0.628362,2.289228e-07
6148096,0.732910,5277454,0.629122,0.629121,3.223714e-07
6152192,0.733398,5283820,0.629880,0.629880,4.197502e-07
6156288,0.733887,5290180,0.630639,0.630638,4.025737e-07
6160384,0.734375,5296528,0.631395,0.631396,4.436910e-07
6164480,0.734863,5302879,0.632152,0.632153,3.301818e-07
6168576,0.735352,5309224,0.632909,0.632909,3.290606e-07
6172672,0.735840,5315565,0.633665,0.633665,2.011874e-07
6176768,0.736328,5321900,0.634420,0.634420,1.842600e-07
6180864,0.736816,5328230,0.635175,0.635175,1.583490e-07
6184960,0.737305,5334555,0.635929,0.635929,1.227347e-07
6189056,0.737793,5340875,0.636682,0.636682,7.669803e-08
6193152,0.738281,5347190,0.637435,0.637435,1.952063e-08
6197248,0.738770,5353499,0.638187,0.638187,6.969388e-08
6201344,0.739258,5359803,0.638938,0.638938,1.072912e-07
6205440,0.739746,5366103,0.639689,0.639689,1.238654e-08
6209536,0.740234,5372397,0.640440,0.640440,2.268239e-08
6213632,0.740723,5378686,0.641189,0.641189,1.825389e-08
6217728,0.741211,5384970,0.641938,0.641938,1.613939e-09
6221824,0.741699,5391248,0.642687,0.642687,8.157381e-08
6225920,0.742188,5397522,0.643435,0.643435,2.868475e-08
6230016,0.742676,5403790,0.644182,0.644182,7.742425e-08
6234112,0.743164,5410054,0.644929,0.644929,1.133892e-08
6238208,0.743652,5416312,0.645675,0.645675,1.017753e-10
6242304,0.744141,5422565,0.646420,0.646420,8.174415e-09
6246400,0.744629,5428813,0.647165,0.647165,3.687837e-08
6250496,0.745117,5435055,0.647909,0.647909,3.248892e-08
6254592,0.745605,5441293,0.648653,0.648653,3.920084e-08
6258688,0.746094,5447526,0.649396,0.649396,1.334474e-07
6262784,0.746582,5453753,0.650138,0.650138,1.317502e-07
6266880,0.747070,5459975,0.650880,0.650880,1.540262e-07
6270976,0.747559,5466192,0.651621,0.651621,2.009828e-07
6275072,0.748047,5472404,0.652361,0.652361,2.733269e-07
6279168,0.748535,5478611,0.653101,0.653101,3.717645e-07
6283264,0.749023,5484812,0.653841,0.653840,3.777919e-07
6287360,0.749512,5491009,0.654579,0.654579,5.305327e-07
6291456,0.750000,5497192,0.655316,0.655317,3.614017e-07
6295552,0.750488,5503378,0.656054,0.656054,2.707495e-07
6299648,0.750977,5509558,0.656790,0.656791,2.696912e-07
6303744,0.751465,5515733,0.657527,0.657527,2.383150e-07
6307840,0.751953,5521903,0.658262,0.658262,1.759187e-07
6311936,0.752441,5528068,0.658997,0.658997,8.180115e-08
6316032,0.752930,5534227,0.659731,0.659731,7.447069e-08
6320128,0.753418,5540381,0.660465,0.660465,3.401790e-08
6324224,0.753906,5546529,0.661198,0.661198,7.895246e-08
6328320,0.754395,5552672,0.661930,0.661930,8.936611e-08
6332416,0.754883,5558810,0.662662,0.662662,6.456044e-08
6336512,0.755371,5564942,0.663393,0.663393,1.230470e-07
6340608,0.755859,5571069,0.664123,0.664123,1.449192e-07
6344704,0.756348,5577191,0.664853,0.664853,1.294806e-07
6348800,0.756836,5583307,0.665582,0.665582,1.952445e-07
6352896,0.757324,5589418,0.666311,0.666311,2.223061e-07
6356992,0.757812,5595524,0.667038,0.667039,2.099708e-07
6361088,0.758301,5601624,0.667766,0.667766,2.767536e-07
6365184,0.758789,5607719,0.668492,0.668493,3.027518e-07
6369280,0.759277,5613809,0.669218,0.669218,2.872723e-07
6373376,0.759766,5619893,0.669943,0.669944,3.488322e-07
6377472,0.760254,5625972,0.670668,0.670668,3.675303e-07
6381568,0.760742,5632046,0.671392,0.671393,3.426756e-07
6385664,0.761230,5638114,0.672116,0.672116,3.927869e-07
6389760,0.761719,5644177,0.672838,0.672839,3.979650e-07
6393856,0.762207,5650235,0.673561,0.673561,3.575205e-07
6397952,0.762695,5656287,0.674282,0.674282,3.899742e-07
6402048,0.763184,5662334,0.675003,0.675003,3.754286e-07
6406144,0.763672,5668375,0.675723,0.675723,4.324055e-07
6410240,0.764160,5674411,0.676443,0.676443,4.410090e-07
6414336,0.764648,5680442,0.677161,0.677162,4.005526e-07
6418432,0.765137,5686468,0.677880,0.677880,3.103509e-07
6422528,0.765625,5692488,0.678597,0.678598,2.889281e-07
6426624,0.766113,5698503,0.679314,0.679315,2.163906e-07
6430720,0.766602,5704512,0.680031,0.680031,2.112639e-07
6434816,0.767090,5710516,0.680747,0.680747,1.536556e-07
6438912,0.767578,5716515,0.681462,0.681462,4.288307e-08
6443008,0.768066,5722508,0.682176,0.682176,2.526197e-09
6447104,0.768555,5728495,0.682890,0.682890,1.674649e-08
6451200,0.769043,5734477,0.683603,0.683603,1.918882e-08
6455296,0.769531,5740454,0.684315,0.684315,1.110122e-07
6459392,0.770020,5746424,0.685027,0.685027,2.098440e-08
6463488,0.770508,5752390,0.685738,0.685738,1.074122e-07
6467584,0.770996,5758350,0.686449,0.686449,1.325551e-07
6471680,0.771484,5764304,0.687159,0.687158,9.709066e-08
6475776,0.771973,5770253,0.687868,0.687868,1.209052e-07
6479872,0.772461,5776196,0.688576,0.688576,8.546556e-08
6483968,0.772949,5782134,0.689284,0.689284,1.106568e-07
6488064,0.773438,5788066,0.689991,0.689991,7.794476e-08
6492160,0.773926,5793993,0.690698,0.690698,1.072130e-07
6496256,0.774414,5799914,0.691404,0.691404,7.992613e-08
6500352,0.774902,5805830,0.692109,0.692109,1.159665e-07
6504448,0.775391,5811740,0.692813,0.692813,9.679752e-08
6508544,0.775879,5817644,0.693517,0.693517,2.309095e-08
6512640,0.776367,5823544,0.694221,0.694220,1.339367e-07
6516736,0.776855,5829437,0.694923,0.694923,7.237753e-08
6520832,0.777344,5835326,0.695625,0.695625,1.967114e-07
6524928,0.777832,5841208,0.696326,0.696326,1.499797e-07
6529024,0.778320,5847085,0.697027,0.697027,1.712698e-07
6533120,0.778809,5852957,0.697727,0.697727,2.612499e-07
6537216,0.779297,5858823,0.698426,0.698426,3.013781e-07
6541312,0.779785,5864683,0.699125,0.699124,2.923213e-07
6545408,0.780273,5870538,0.699823,0.699822,3.539549e-07
6549504,0.780762,5876388,0.700520,0.700520,4.869447e-07
6553600,0.781250,5882224,0.701216,0.701216,3.809282e-07
6557696,0.781738,5888062,0.701912,0.701912,3.416507e-07
6561792,0.782227,5893895,0.702607,0.702607,2.290243e-07
6565888,0.782715,5899721,0.703302,0.703302,2.808044e-07
6569984,0.783203,5905542,0.703995,0.703996,2.579102e-07
6574080,0.783691,5911358,0.704689,0.704689,1.596798e-07
6578176,0.784180,5917167,0.705381,0.705381,2.238707e-07
6582272,0.784668,5922971,0.706073,0.706073,2.114039e-07
6586368,0.785156,5928770,0.706764,0.706765,1.216196e-07
6590464,0.785645,5934562,0.707455,0.707455,1.922771e-07
6594560,0.786133,5940349,0.708145,0.708145,1.842994e-07
6598656,0.786621,5946130,0.708834,0.708834,2.162377e-07
6602752,0.787109,5951905,0.709522,0.709523,2.874350e-07
6606848,0.787598,5957675,0.710210,0.710210,2.780252e-07
6610944,0.788086,5963439,0.710897,0.710898,3.065617e-07
6615040,0.788574,5969197,0.711584,0.711584,3.723892e-07
6619136,0.789062,5974950,0.712270,0.712270,3.556437e-07
6623232,0.789551,5980697,0.712955,0.712955,3.748805e-07
6627328,0.790039,5986438,0.713639,0.713639,4.294462e-07
6631424,0.790527,5992174,0.714323,0.714323,3.994788e-07
6635520,0.791016,5997903,0.715006,0.715006,5.227447e-07
6639616,0.791504,6003627,0.715688,0.715689,5.601741e-07
6643712,0.791992,6009346,0.716370,0.716370,5.111160e-07
6647808,0.792480,6015058,0.717051,0.717051,6.133390e-07
6651904,0.792969,6020766,0.717731,0.717732,5.085657e-07
6656000,0.793457,6026467,0.718411,0.718411,5.537752e-07
6660096,0.793945,6032162,0.719090,0.719090,6.291099e-07
6664192,0.794434,6037852,0.719768,0.719769,6.147131e-07
6668288,0.794922,6043536,0.720446,0.720446,6.291472e-07
6672384,0.795410,6049215,0.721123,0.721123,5.525567e-07
6676480,0.795898,6054888,0.721799,0.721799,5.035054e-07
6680576,0.796387,6060555,0.722474,0.722475,4.813483e-07
6684672,0.796875,6066216,0.723149,0.723150,4.854412e-07
6688768,0.797363,6071872,0.723824,0.723824,3.959313e-07
6692864,0.797852,6077522,0.724497,0.724497,3.313848e-07
6696960,0.798340,6083166,0.725170,0.725170,2.911595e-07
6701056,0.798828,6088804,0.725842,0.725842,2.746139e-07
6705152,0.799316,6094436,0.726513,0.726514,2.811069e-07
6709248,0.799805,6100063,0.727184,0.727184,1.907890e-07
6713344,0.800293,6105683,0.727854,0.727854,2.414391e-07
6717440,0.800781,6111298,0.728523,0.728524,1.939997e-07
6721536,0.801270,6116907,0.729192,0.729192,1.670417e-07
6725632,0.801758,6122510,0.729860,0.729860,1.599276e-07
6729728,0.802246,6128107,0.730527,0.730527,1.720203e-07
6733824,0.802734,6133698,0.731194,0.731194,2.026836e-07
6737920,0.803223,6139283,0.731860,0.731860,2.512817e-07
6742016,0.803711,6144863,0.732525,0.732525,1.979704e-07
6746112,0.804199,6150436,0.733189,0.733189,2.805339e-07
6750208,0.804688,6156004,0.733853,0.733853,2.599201e-07
6754304,0.805176,6161566,0.734516,0.734516,2.547052e-07
6758400,0.805664,6167122,0.735178,0.735178,2.642569e-07
6762496,0.806152,6172672,0.735840,0.735840,2.879435e-07
6766592,0.806641,6178216,0.736501,0.736501,3.251341e-07
6770688,0.807129,6183754,0.737161,0.737161,3.751983e-07
6774784,0.807617,6189287,0.737821,0.737821,3.182972e-07
6778880,0.808105,6194813,0.738479,0.738480,3.922205e-07
6782976,0.808594,6200334,0.739137,0.739138,3.579212e-07
6787072,0.809082,6205849,0.739795,0.739795,3.339809e-07
6791168,0.809570,6211358,0.740452,0.740452,3.197728e-07
6795264,0.810059,6216861,0.741108,0.741108,3.146706e-07
6799360,0.810547,6222358,0.741763,0.741763,3.180485e-07
6803456,0.811035,6227849,0.742417,0.742418,3.292818e-07
6807552,0.811523,6233335,0.743071,0.743072,2.285367e-07
6811648,0.812012,6238814,0.743725,0.743725,2.536084e-07
6815744,0.812500,6244288,0.744377,0.744377,1.654553e-07
6819840,0.812988,6249756,0.745029,0.745029,8.266455e-08
6823936,0.813477,6255217,0.745680,0.745680,1.238238e-07
6828032,0.813965,6260673,0.746330,0.746330,4.989351e-08
6832128,0.814453,6266123,0.746980,0.746980,2.053710e-08
6836224,0.814941,6271566,0.747629,0.747629,3.112168e-08
6840320,0.815430,6277004,0.748277,0.748277,3.416757e-08
6844416,0.815918,6282435,0.748925,0.748925,2.139556e-08
6848512,0.816406,6287861,0.749571,0.749571,4.122499e-08
6852608,0.816895,6293280,0.750217,0.750217,1.577255e-08
6856704,0.817383,6298694,0.750863,0.750863,4.664653e-08
6860800,0.817871,6304101,0.751507,0.751507,9.320919e-09
6864896,0.818359,6309503,0.752151,0.752151,5.535844e-08
6868992,0.818848,6314898,0.752795,0.752795,2.880112e-09
6873088,0.819336,6320287,0.753437,0.753437,4.693323e-08
6877184,0.819824,6325671,0.754079,0.754079,2.574041e-08
6881280,0.820312,6331048,0.754720,0.754720,1.690553e-08
6885376,0.820801,6336419,0.755360,0.755360,5.505042e-08
6889472,0.821289,6341784,0.756000,0.756000,8.808361e-08
6893568,0.821777,6347144,0.756639,0.756639,3.814140e-09
6897664,0.822266,6352497,0.757277,0.757277,1.716646e-08
6901760,0.822754,6357844,0.757914,0.757914,3.120755e-08
6905856,0.823242,6363185,0.758551,0.758551,3.770122e-08
6909952,0.823730,6368520,0.759187,0.759187,3.604027e-08
6914048,0.824219,6373849,0.759822,0.759822,2.561818e-08
6918144,0.824707,6379172,0.760457,0.760457,5.829128e-09
6922240,0.825195,6384489,0.761090,0.761090,2.393203e-08
6926336,0.825684,6389800,0.761724,0.761723,6.426973e-08
6930432,0.826172,6395105,0.762356,0.762356,1.157877e-07
6934528,0.826660,6400404,0.762988,0.762987,1.790891e-07
6938624,0.827148,6405696,0.763618,0.763618,1.355669e-07
6942720,0.827637,6410983,0.764249,0.764249,2.242414e-07
6946816,0.828125,6416264,0.764878,0.764878,3.265042e-07
6950912,0.828613,6421538,0.765507,0.765507,3.237465e-07
6955008,0.829102,6426807,0.766135,0.766135,4.549862e-07
6959104,0.829590,6432069,0.766762,0.766762,4.824038e-07
6963200,0.830078,6437324,0.767389,0.767388,4.065975e-07
